run_accession	fastq_ftp
SRR2139478	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139478/SRR2139478.fastq.gz
SRR2139479	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139479/SRR2139479.fastq.gz
SRR2139484	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139484/SRR2139484.fastq.gz
SRR2139486	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139486/SRR2139486.fastq.gz
SRR2139487	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139487/SRR2139487.fastq.gz
SRR2139488	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139488/SRR2139488.fastq.gz
SRR2139496	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139496/SRR2139496.fastq.gz
SRR2139497	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139497/SRR2139497.fastq.gz
SRR2139499	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139499/SRR2139499.fastq.gz
SRR2139500	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139500/SRR2139500.fastq.gz
SRR2139504	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139504/SRR2139504.fastq.gz
SRR2139506	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139506/SRR2139506.fastq.gz
SRR2139511	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139511/SRR2139511.fastq.gz
SRR2139515	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139515/SRR2139515.fastq.gz
SRR2139520	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139520/SRR2139520.fastq.gz
SRR2139524	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139524/SRR2139524.fastq.gz
SRR2139525	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139525/SRR2139525.fastq.gz
SRR2139527	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139527/SRR2139527.fastq.gz
SRR2139531	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139531/SRR2139531.fastq.gz
SRR2139535	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139535/SRR2139535.fastq.gz
SRR2139536	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139536/SRR2139536.fastq.gz
SRR2139539	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139539/SRR2139539.fastq.gz
SRR2139541	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139541/SRR2139541.fastq.gz
SRR2139543	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139543/SRR2139543.fastq.gz
SRR2139544	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139544/SRR2139544.fastq.gz
SRR2139549	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139549/SRR2139549.fastq.gz
SRR2139555	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139555/SRR2139555.fastq.gz
SRR2139557	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139557/SRR2139557.fastq.gz
SRR2139558	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139558/SRR2139558.fastq.gz
SRR2139562	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139562/SRR2139562.fastq.gz
SRR2139565	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139565/SRR2139565.fastq.gz
SRR2139572	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139572/SRR2139572.fastq.gz
SRR2139574	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139574/SRR2139574.fastq.gz
SRR2139576	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139576/SRR2139576.fastq.gz
SRR2139580	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139580/SRR2139580.fastq.gz
SRR2139582	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139582/SRR2139582.fastq.gz
SRR2139586	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139586/SRR2139586.fastq.gz
SRR2139588	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139588/SRR2139588.fastq.gz
SRR2139592	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139592/SRR2139592.fastq.gz
SRR2139597	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139597/SRR2139597.fastq.gz
SRR2139601	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139601/SRR2139601.fastq.gz
SRR2139607	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139607/SRR2139607.fastq.gz
SRR2139608	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139608/SRR2139608.fastq.gz
SRR2139611	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139611/SRR2139611.fastq.gz
SRR2139612	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139612/SRR2139612.fastq.gz
SRR2139613	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139613/SRR2139613.fastq.gz
SRR2139617	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139617/SRR2139617.fastq.gz
SRR2139618	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139618/SRR2139618.fastq.gz
SRR2139620	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139620/SRR2139620.fastq.gz
SRR2139621	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139621/SRR2139621.fastq.gz
SRR2139623	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139623/SRR2139623.fastq.gz
SRR2139625	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139625/SRR2139625.fastq.gz
SRR2139629	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139629/SRR2139629.fastq.gz
SRR2139631	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139631/SRR2139631.fastq.gz
SRR2139632	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139632/SRR2139632.fastq.gz
SRR2139633	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139633/SRR2139633.fastq.gz
SRR2139634	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139634/SRR2139634.fastq.gz
SRR2139636	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139636/SRR2139636.fastq.gz
SRR2139639	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139639/SRR2139639.fastq.gz
SRR2139640	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139640/SRR2139640.fastq.gz
SRR2139647	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139647/SRR2139647.fastq.gz
SRR2139652	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139652/SRR2139652.fastq.gz
SRR2139653	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139653/SRR2139653.fastq.gz
SRR2139655	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139655/SRR2139655.fastq.gz
SRR2139658	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139658/SRR2139658.fastq.gz
SRR2139666	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139666/SRR2139666.fastq.gz
SRR2139668	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139668/SRR2139668.fastq.gz
SRR2139674	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139674/SRR2139674.fastq.gz
SRR2139675	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139675/SRR2139675.fastq.gz
SRR2139677	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139677/SRR2139677.fastq.gz
SRR2139678	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139678/SRR2139678.fastq.gz
SRR2139679	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139679/SRR2139679.fastq.gz
SRR2139681	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139681/SRR2139681.fastq.gz
SRR2139682	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139682/SRR2139682.fastq.gz
SRR2139686	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139686/SRR2139686.fastq.gz
SRR2139688	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139688/SRR2139688.fastq.gz
SRR2139694	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139694/SRR2139694.fastq.gz
SRR2139696	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139696/SRR2139696.fastq.gz
SRR2139698	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139698/SRR2139698.fastq.gz
SRR2139703	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139703/SRR2139703.fastq.gz
SRR2139707	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139707/SRR2139707.fastq.gz
SRR2139711	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139711/SRR2139711.fastq.gz
SRR2139714	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139714/SRR2139714.fastq.gz
SRR2139715	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139715/SRR2139715.fastq.gz
SRR2139717	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139717/SRR2139717.fastq.gz
SRR2139718	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139718/SRR2139718.fastq.gz
SRR2139720	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139720/SRR2139720.fastq.gz
SRR2139721	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139721/SRR2139721.fastq.gz
SRR2139726	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139726/SRR2139726.fastq.gz
SRR2139730	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139730/SRR2139730.fastq.gz
SRR2139731	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139731/SRR2139731.fastq.gz
SRR2139739	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139739/SRR2139739.fastq.gz
SRR2139740	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139740/SRR2139740.fastq.gz
SRR2139750	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139750/SRR2139750.fastq.gz
SRR2139763	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139763/SRR2139763.fastq.gz
SRR2139766	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139766/SRR2139766.fastq.gz
SRR2139768	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139768/SRR2139768.fastq.gz
SRR2139769	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139769/SRR2139769.fastq.gz
SRR2139774	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139774/SRR2139774.fastq.gz
SRR2139775	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139775/SRR2139775.fastq.gz
SRR2139779	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139779/SRR2139779.fastq.gz
SRR2139784	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139784/SRR2139784.fastq.gz
SRR2139786	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139786/SRR2139786.fastq.gz
SRR2139788	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139788/SRR2139788.fastq.gz
SRR2139791	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139791/SRR2139791.fastq.gz
SRR2139800	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139800/SRR2139800.fastq.gz
SRR2139802	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139802/SRR2139802.fastq.gz
SRR2139805	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139805/SRR2139805.fastq.gz
SRR2139811	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139811/SRR2139811.fastq.gz
SRR2139817	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139817/SRR2139817.fastq.gz
SRR2139818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139818/SRR2139818.fastq.gz
SRR2139821	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139821/SRR2139821.fastq.gz
SRR2139822	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139822/SRR2139822.fastq.gz
SRR2139825	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139825/SRR2139825.fastq.gz
SRR2139826	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139826/SRR2139826.fastq.gz
SRR2139827	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139827/SRR2139827.fastq.gz
SRR2139832	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139832/SRR2139832.fastq.gz
SRR2139833	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139833/SRR2139833.fastq.gz
SRR2139834	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139834/SRR2139834.fastq.gz
SRR2139839	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139839/SRR2139839.fastq.gz
SRR2139841	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139841/SRR2139841.fastq.gz
SRR2139844	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139844/SRR2139844.fastq.gz
SRR2139845	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139845/SRR2139845.fastq.gz
SRR2139847	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139847/SRR2139847.fastq.gz
SRR2139849	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139849/SRR2139849.fastq.gz
SRR2139850	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139850/SRR2139850.fastq.gz
SRR2139852	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139852/SRR2139852.fastq.gz
SRR2139856	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139856/SRR2139856.fastq.gz
SRR2139857	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139857/SRR2139857.fastq.gz
SRR2139860	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139860/SRR2139860.fastq.gz
SRR2139861	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139861/SRR2139861.fastq.gz
SRR2139865	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139865/SRR2139865.fastq.gz
SRR2139875	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139875/SRR2139875.fastq.gz
SRR2139878	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139878/SRR2139878.fastq.gz
SRR2139882	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139882/SRR2139882.fastq.gz
SRR2139883	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139883/SRR2139883.fastq.gz
SRR2139886	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139886/SRR2139886.fastq.gz
SRR2139888	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139888/SRR2139888.fastq.gz
SRR2139893	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139893/SRR2139893.fastq.gz
SRR2139900	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139900/SRR2139900.fastq.gz
SRR2139909	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139909/SRR2139909.fastq.gz
SRR2139911	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139911/SRR2139911.fastq.gz
SRR2139913	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139913/SRR2139913.fastq.gz
SRR2139917	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139917/SRR2139917.fastq.gz
SRR2139920	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139920/SRR2139920.fastq.gz
SRR2139922	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139922/SRR2139922.fastq.gz
SRR2139923	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139923/SRR2139923.fastq.gz
SRR2139924	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139924/SRR2139924.fastq.gz
SRR2139927	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139927/SRR2139927.fastq.gz
SRR2139929	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139929/SRR2139929.fastq.gz
SRR2139930	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139930/SRR2139930.fastq.gz
SRR2139936	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139936/SRR2139936.fastq.gz
SRR2139945	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139945/SRR2139945.fastq.gz
SRR2139946	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139946/SRR2139946.fastq.gz
SRR2139950	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139950/SRR2139950.fastq.gz
SRR2139954	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139954/SRR2139954.fastq.gz
SRR2139957	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139957/SRR2139957.fastq.gz
SRR2139958	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139958/SRR2139958.fastq.gz
SRR2139960	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139960/SRR2139960.fastq.gz
SRR2139963	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139963/SRR2139963.fastq.gz
SRR2139964	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139964/SRR2139964.fastq.gz
SRR2139966	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139966/SRR2139966.fastq.gz
SRR2139967	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139967/SRR2139967.fastq.gz
SRR2139975	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139975/SRR2139975.fastq.gz
SRR2139980	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139980/SRR2139980.fastq.gz
SRR2139982	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139982/SRR2139982.fastq.gz
SRR2139986	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139986/SRR2139986.fastq.gz
SRR2139987	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139987/SRR2139987.fastq.gz
SRR2139991	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139991/SRR2139991.fastq.gz
SRR2140005	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/005/SRR2140005/SRR2140005.fastq.gz
SRR2140006	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/006/SRR2140006/SRR2140006.fastq.gz
SRR2140009	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/009/SRR2140009/SRR2140009.fastq.gz
SRR2140014	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/004/SRR2140014/SRR2140014.fastq.gz
SRR2140016	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/006/SRR2140016/SRR2140016.fastq.gz
SRR2140020	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/000/SRR2140020/SRR2140020.fastq.gz
SRR2140021	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/001/SRR2140021/SRR2140021.fastq.gz
SRR2140023	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/003/SRR2140023/SRR2140023.fastq.gz
SRR2140025	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/005/SRR2140025/SRR2140025.fastq.gz
SRR2140028	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/008/SRR2140028/SRR2140028.fastq.gz
SRR2140030	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/000/SRR2140030/SRR2140030.fastq.gz
SRR2140031	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/001/SRR2140031/SRR2140031.fastq.gz
SRR2140032	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/002/SRR2140032/SRR2140032.fastq.gz
SRR2140038	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/008/SRR2140038/SRR2140038.fastq.gz
SRR2140039	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/009/SRR2140039/SRR2140039.fastq.gz
SRR2140043	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/003/SRR2140043/SRR2140043.fastq.gz
SRR2140050	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/000/SRR2140050/SRR2140050.fastq.gz
SRR2140054	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/004/SRR2140054/SRR2140054.fastq.gz
SRR2140056	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/006/SRR2140056/SRR2140056.fastq.gz
SRR2140059	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/009/SRR2140059/SRR2140059.fastq.gz
SRR2140062	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/002/SRR2140062/SRR2140062.fastq.gz
SRR2140063	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/003/SRR2140063/SRR2140063.fastq.gz
SRR2140067	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/007/SRR2140067/SRR2140067.fastq.gz
SRR2140074	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/004/SRR2140074/SRR2140074.fastq.gz
SRR2140078	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/008/SRR2140078/SRR2140078.fastq.gz
SRR2140081	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/001/SRR2140081/SRR2140081.fastq.gz
SRR2140082	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/002/SRR2140082/SRR2140082.fastq.gz
SRR2140083	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/003/SRR2140083/SRR2140083.fastq.gz
SRR2140085	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/005/SRR2140085/SRR2140085.fastq.gz
SRR2140089	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/009/SRR2140089/SRR2140089.fastq.gz
SRR2140090	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/000/SRR2140090/SRR2140090.fastq.gz
SRR2140099	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/009/SRR2140099/SRR2140099.fastq.gz
SRR2140103	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/003/SRR2140103/SRR2140103.fastq.gz
SRR2140110	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/000/SRR2140110/SRR2140110.fastq.gz
SRR2140111	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/001/SRR2140111/SRR2140111.fastq.gz
SRR2140116	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/006/SRR2140116/SRR2140116.fastq.gz
SRR2140126	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/006/SRR2140126/SRR2140126.fastq.gz
SRR2140132	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/002/SRR2140132/SRR2140132.fastq.gz
SRR2140134	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/004/SRR2140134/SRR2140134.fastq.gz
SRR2140135	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/005/SRR2140135/SRR2140135.fastq.gz
SRR2140138	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/008/SRR2140138/SRR2140138.fastq.gz
SRR2140139	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/009/SRR2140139/SRR2140139.fastq.gz
SRR2140140	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/000/SRR2140140/SRR2140140.fastq.gz
SRR2140142	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/002/SRR2140142/SRR2140142.fastq.gz
SRR2140144	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/004/SRR2140144/SRR2140144.fastq.gz
SRR2140147	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/007/SRR2140147/SRR2140147.fastq.gz
SRR2140150	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/000/SRR2140150/SRR2140150.fastq.gz
SRR2140156	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/006/SRR2140156/SRR2140156.fastq.gz
SRR2140159	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/009/SRR2140159/SRR2140159.fastq.gz
SRR2140162	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/002/SRR2140162/SRR2140162.fastq.gz
SRR2140165	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/005/SRR2140165/SRR2140165.fastq.gz
SRR2140167	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/007/SRR2140167/SRR2140167.fastq.gz
SRR2140173	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/003/SRR2140173/SRR2140173.fastq.gz
SRR2140177	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/007/SRR2140177/SRR2140177.fastq.gz
SRR2140179	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/009/SRR2140179/SRR2140179.fastq.gz
SRR2140182	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/002/SRR2140182/SRR2140182.fastq.gz
SRR2140192	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/002/SRR2140192/SRR2140192.fastq.gz
SRR2140196	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/006/SRR2140196/SRR2140196.fastq.gz
SRR2140199	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/009/SRR2140199/SRR2140199.fastq.gz
SRR2140202	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/002/SRR2140202/SRR2140202.fastq.gz
SRR2140208	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/008/SRR2140208/SRR2140208.fastq.gz
SRR2140209	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/009/SRR2140209/SRR2140209.fastq.gz
SRR2140210	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/000/SRR2140210/SRR2140210.fastq.gz
SRR2140213	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/003/SRR2140213/SRR2140213.fastq.gz
